Probe	hour1	hour6	hour24	day2	day7
COL27A1	-0.0231649999999997	-0.834469	0.357008	-0.0196755	-0.648133000000001
TRAPPC1	0.367445	0.596782999999999	-0.328434999999999	-0.251206	-0.195114999999999
SLC39A10	-0.277149999999999	0.25658	0.0158909999999999	0.0825019999999999	0.265882
ZNF317	-0.00246300000000055	0.372419000000001	0.0174599999999998	0.2737115	0.153468999999999
HAUS1	0.190465	-0.114809000000001	0.200398999999999	-0.0968850000000003	0.473543999999999
PNKD	0.074720000000001	0.236725999999999	0.0628510000000002	-0.105129999999999	0.327907
MYO5B	-0.0277690000000002	-0.238158	0.236484	-0.2000705	0.00268300000000021
C15orf23	-0.0515399999999993	-0.0418569999999985	0.355542	0.505634000000001	0.322699
MYO5B	0.185196999999999	-0.036173999999999	0.0745609999999992	0.0789135000000005	-0.144216
TMX3	0.129315	0.57001	0.121249000000001	-0.119202499999998	0.198808999999999
KIRREL	0.157801	0.301255	-0.0739549999999998	0.0473420000000004	-0.239554
NDUFA11	0.312647999999999	1.295269	-0.413920000000001	-0.0689190000000011	0.184336
FUT5	0.312647999999999	1.295269	-0.413920000000001	-0.0689190000000011	0.184336
SLC25A29	-0.130456	0.647089999999999	-0.381066	0.0403010000000004	-0.00318899999999989
SLC25A29	-0.257058000000001	0.329509	0.0654449999999995	0.174465	0.0534749999999997
ZNF511	0.243710999999999	0.520417000000001	-0.261168000000001	0.0617799999999997	0.215095
TANC1	-0.0129400000000004	0.153137	0.421543000000001	-0.166723999999999	0.145262000000001
PHF5A	0.0102390000000003	-0.101438	-0.263952	-0.0636179999999982	-0.00572400000000073
RBMX	-0.159435	0.0383359999999993	0.0544989999999999	0.334383000000001	0.0222250000000006
IVD	-0.087834	0.395872000000001	0.142201	0.247692999999999	0.0994270000000004
COMMD6	0.165462999999999	0.860379999999999	-0.0965430000000005	0.0498515000000008	-0.445493000000001
C20orf177	-0.115617	-0.10338	0.331017999999999	-0.0859820000000004	0.215726
OCIAD2	0.224917	0.419483999999999	0.218864	0.0456845000000001	-0.00730000000000075
MRPL21	0.283996	0.863982999999999	-0.0321999999999996	0.185370500000001	0.172364999999999
MFSD2A	0.203669000000001	0.409835	0	-0.298995000000001	-0.0836419999999993
ACBD6	0.161284999999999	0.243909	-0.0702390000000008	0.1818285	-0.0414740000000009
FAM104A	0.00965799999999994	0.169055999999999	0.332835999999999	0.1877715	0.153379999999999
MCU	-0.024420000000001	-0.0113000000000003	-0.299974000000001	-0.0353569999999994	-0.771767000000001
PILRB	-0.418653000000001	0.0992079999999991	-0.0137990000000006	-0.029379999999998	-0.511722000000001
PILRA	-0.418653000000001	0.0992079999999991	-0.0137990000000006	-0.029379999999998	-0.511722000000001
C17orf70	0.186337	0.846287	-0.514364	-0.639692999999999	-0.686153
CC2D1B	0.205737999999999	0.129653999999999	-0.345881	-0.1186555	-0.144283
CRLS1	0.070984000000001	0.0507099999999987	0.0678440000000009	0.0762789999999995	0.0764469999999999
MFSD6	-0.0884650000000011	0.172547999999999	0.182084	-0.0311624999999989	0.00116400000000105
RBM27	-0.388627000000001	-0.076651	0.398916	-0.0875020000000006	0.648282
KIAA1370	-0.132842999999999	0.697667	0.310568999999999	-0.2708025	0.0306710000000008
FBXO32	-0.190170999999999	1.154364	0.105129	0.21521	-0.102087
FAM195B	0.251943	0.353275	-0.43479	-0.11634	-0.0686809999999998
IGF1R	0.161820000000001	0.745272	0.141546	-0.283219499999998	-0.152810000000001
CCDC50	0.00767100000000021	0.473044000000002	0.354088000000001	-0.00775949999999881	0.221604000000001
ZNF496	0.0333379999999996	-0.000107999999999997	-0.136632	-0.161815	0.0874289999999993
C10orf32	-0.0635809999999992	0.492153999999999	0.0984259999999999	-0.0443089999999984	-0.0590550000000007
ZNF496	0.177378	0.641133	-0.477442000000001	-0.0243764999999989	-0.398976
ABHD2	0.134660999999999	0.411298	-0.142727000000001	-0.135072000000001	-0.254267
ZYG11B	0.205263	-0.278415	0.289902	-0.135912	0.400173
SPAG9	-0.0962490000000003	-0.22418	0.234973	0.287556500000001	0.222391
CAPRIN1	0.0714220000000001	0.310674000000001	0.0908130000000007	-0.0592509999999997	0.196636
MTERFD3	0.323271999999999	0.742375	-0.257286	-0.2454645	-0.193284
AK4	-0.00660500000000042	-0.189856	0.161941	0.1571675	0.138785
TMED8	-0.0884090000000004	-0.247622	0.283026	0.378482	-0.0988769999999999
NCOA7	-0.108885000000001	0.0321890000000007	-0.0287459999999999	-0.0662395000000018	-0.154714999999999
FBXO32	0.0887459999999995	-0.299900999999999	0.204782	0.0187064999999995	-0.538058
MTERFD3	0.136699	-0.0950949999999997	0.261507999999999	-0.185002	-0.286632
ARL8A	0.191943	0.334852	0.0482579999999997	-0.0824274999999997	-0.459333
SRSF10	0.206142000000001	-0.0657559999999995	0.0128760000000003	0.116765	0.0094599999999998
ZNF496	-0.145109000000001	0.352999000000001	0.101785	-0.0345399999999998	0
ZYG11B	0.160946000000001	-0.333452000000001	0.762297	0.235638	0.392144
FAM45B	-0.132252000000001	0.3918	0.241638	0.00486049999999949	-0.0310280000000009
FAM45A	-0.132252000000001	0.3918	0.241638	0.00486049999999949	-0.0310280000000009
SEC62	-0.0736509999999999	0.0444949999999995	0.144347000000002	0.2093025	0.0326690000000003
C1QC	-0.276408	-0.341443	-0.12881	-0.0503434999999999	-0.52496
SH3BGRL2	0.0661370000000003	0.131971	-0.0967130000000003	-0.274109999999999	-0.0856979999999998
NEURL1B	-0.114206	-0.993189999999999	0.190353	0.00217499999999937	-0.074128
INO80	0.273618	0.113148	-0.138191	-0.353727	-0.0656690000000006
DNAJC19	0.0780539999999998	-0.0048010000000005	0.0461499999999999	0.1823845	-0.170450000000001
DNAJC19	0.150126999999999	0.257608000000001	-0.0561749999999996	0.0875365000000006	0.334724
TRABD	-0.0487810000000009	0.256685	-0.380741	-0.146996499999999	-0.275732
FAM122B	-0.0906339999999997	0.148579999999999	0.307216	-0.2859225	0.0665480000000001
FAM122B	0.403319000000001	-0.199145000000001	0.150099	-0.2875365	0.183056000000001
PTEN	0.0721659999999993	0.206764999999999	-0.134019	0.290834500000001	0.207811
STK4	-0.184873	-0.0330910000000006	-0.035696999999999	0.257568000000001	-0.036225
PGM2	-0.247531	-0.331196	0.164667	0.362220499999999	0.336359
PGM2	0.242648	-0.516385000000001	0.53678	0.263715	0.384072
HIPK2	0.0684069999999988	0.144867	0.457622000000001	0.0004085000000007	0.085407
ESAM	0.0807929999999999	0.260372	-0.364891	0.0991420000000005	-0.12897
PYGO2	0	0.343046999999999	-0.568988	0.0135169999999993	-0.352975
GLE1	0.058993000000001	0.0561810000000005	-0.124692	0.165666999999999	0.247577
C10orf54	-0.0964789999999995	-0.227083	-0.142011	-0.0039624999999992	-0.0506099999999998
C10orf54	0.114574999999999	0.333318	-0.515403	0.135033999999999	-0.128199
TMEM199	0.0331700000000001	0.00753800000000027	0.00757500000000011	0.0846020000000003	0.0204449999999996
TMEM199	0.257743000000001	0.558335	-0.128606	0.088101	0.0341339999999999
C9orf86	-0.123736000000001	-0.183065	-0.833226000000001	-0.825918	-0.091825
VPS37A	0.355083	0.462747999999999	0.160602000000001	-0.189081	0.170556
MAPT	0.079834	0.110886	0.226087000000001	-0.0398784999999995	-0.0203110000000004
PKDCC	-0.0859579999999998	-0.139369	-0.318049999999999	-0.215432499999999	-0.494915000000001
ZNF275	-0.0191189999999999	0.139227	-0.141762	0.0113735000000004	-0.416647
ZNF275	-0.246146	-0.0211839999999999	0.639450000000001	0.2782225	-0.258803
DOCK7	-0.079505000000001	0.401219	0.316660000000001	0.1249895	-0.097734
HNRPLL	0.228137	0.198803	0.162793000000001	-0.00129950000000001	0.358084
HNRPLL	0.0860610000000008	0.34544	0.108031	-0.045259999999999	0.237912
TSPAN5	0.0348739999999994	0.605108	0.10097	0.129315500000001	-0.229415
TSPAN5	0.161785999999999	0.786301	-0.224817	-0.204810999999999	-0.104922
BTBD6	0.0287589999999991	-0.158357000000001	0.018116	0.0723444999999998	0.25931
KLF13	0.193754	0.592145	-0.513250000000001	-0.267723999999999	-0.363671
GFM2	-0.064153000000001	0.513390999999999	0.035266	0.421887000000002	0.269031
GATAD2B	-0.206163999999999	0.623919	0.00345900000000032	-0.11308	-0.112105000000001
ZCRB1	-0.201612000000001	0.352237000000001	0.430273	0.0851959999999998	0.0660150000000002
FAM120AOS	-0.052309000000001	0.656744999999999	0.104013999999999	0.0963039999999999	0.0501869999999993
C15orf57	0.0360189999999996	0.112468	0.184612	-0.146368	-0.323268000000001
RPUSD4	0.00769500000000001	-0.131881000000001	-0.305567	0.0245410000000001	-0.156957999999999
TSEN15	0.229424	0.129618000000001	0.357134	0.145394999999999	0.856102
TSEN15	0.361739999999999	-0.0507809999999997	0.225088	-0.0925235000000004	-0.260488
C1orf85	0.379223	0.656189	-0.237442000000001	-0.303083000000001	-0.248614
TP53RK	0.520859	1.019028	-0.0341909999999999	-0.0803965	0.0752199999999998
C9orf23	0.103301	-0.467813	0.0554869999999994	-0.012652499999998	0.452406
DCTN3	0.103301	-0.467813	0.0554869999999994	-0.012652499999998	0.452406
C1orf212	0.288444999999999	0.511509	-0.0523189999999989	0.0407510000000002	0.0145049999999998
HNRNPUL2	-0.0505949999999995	-0.0896279999999994	-0.0941310000000009	-0.0971344999999992	0.223324
TWSG1	-0.000394000000000005	-0.135522	0.367621	-0.361599	0.350876
MBP	0.011533	-0.321606	0.305113	0.338075	0.023987
MBP	0.245461000000001	-0.0153439999999998	-0.145202	-0.307812500000001	0.272896
COA5	-0.00359900000000035	-0.116401	0.218429	-0.0648504999999995	0.134136000000001
COA5	0.212307	0.100797	0.0615949999999996	-0.0660924999999999	0.117127
TMEM87B	0.378284	-0.158378999999999	-0.0803010000000004	0.0472625000000004	-0.0220820000000002
TMEM87B	-0.139183	-0.233301999999999	0.0550829999999998	-0.4395875	0.541493
USMG5	0.0823010000000011	0.362451999999999	0.144828	0.181523	0.0414319999999986
USMG5P1	0.0823010000000011	0.362451999999999	0.144828	0.181523	0.0414319999999986
RNF149	0.252962	0.150312	0.0869210000000002	-0.0118604999999992	0.150754000000001
DTX3L	0.00833100000000009	0.140736	0.242661	0.0635750000000002	-0.233376
RLIM	-0.08521	0.407628000000001	0.0531330000000008	0.0855885000000001	-0.0123490000000004
EPC1	-0.0614840000000001	0.193474999999999	0.217515000000001	0.1956885	0.068422
PVRL2	0.0285390000000003	0.26756	-0.316582	-0.0644124999999995	-0.202563
C7orf11	0.268825000000001	-0.170877000000001	0.172435999999999	0.0791985000000004	0.191725
GPAM	-0.198045	-0.168599	0.0943019999999999	-0.677315500000001	-0.130055
PM20D2	0.2149	0.0152999999999999	0.27922	0.0156825000000005	-0.0552479999999997
CDC26	0.00228099999999998	0.215074999999999	0.294031	0.1855095	-0.0172679999999996
GPAM	0.0756170000000003	-0.100558	0.359421	0.132429	0.174885000000001
MRPL41	0.0585949999999995	0.865664	-0.147837	-0.125615499999999	0.318838
PPP6C	0.451756	0.45808	0.122096	-0.0406394999999993	-0.443869
APOA1BP	0.331828	0.48175	-0.425318000000001	-0.118539	0.379134000000001
DDX54	-0.0662890000000003	0.00613900000000012	-0.424251999999999	-0.106063	0.0431550000000005
PPP6C	0.0681219999999998	0.0903780000000003	0.00147399999999998	0.245032999999999	0.0552789999999996
PM20D2	0.0397569999999998	0.239604	0.668204	-0.2645835	0.349143
CSRP2BP	-0.0978900000000005	0.0506039999999999	0.255048	-0.0590149999999996	0.324473
GTF2A1	0.0218630000000015	-0.0282599999999995	0.255045999999998	-0.0640534999999982	0.766878
DEDD2	0.145814	0.639574999999999	-0.338906	0.122503999999999	-0.0277169999999991
SSR1	-0.040735999999999	0.0934259999999991	0.29914	-0.211912999999999	-0.0635999999999992
FAM108C1	0.22666	0.131572	-0.0197710000000004	-0.0324589999999993	-0.00223100000000009
BRAT1	0.0275750000000006	0.703673	-0.347247	-0.153267	-0.161424999999999
NUDCD1	0.254357000000001	0.276276	0.172470000000001	0.255580500000001	0.394557
NUDCD1	0.0479690000000002	0.337035	0.194329	0.109537	0.476366000000001
AGPAT3	0.0241869999999995	0.13067	-0.108982	-0.106506000000001	-0.486491
LSMD1	0.121391000000001	0.868093	-0.147800999999999	0.018082999999999	0.257648
DCP1A	0.236757000000001	-0.590964	0.423153	-0.00395900000000005	-0.12932
UBN2	0.191803	-0.344048	0.191935	0.234961	-0.332947
UBN2	0.0042990000000005	-0.777864	0.655294	0.1809475	-0.268262
BRWD1	0.475277	0.0380439999999993	0.161173	0.0620210000000005	0.36993
GPD2	0.179957	0.113669	0.272656000000001	-0.0658820000000002	0.021058
NAPG	0.134413	0.335314	0.439462	-0.1414365	0.274239
RDH13	0.100131	0.216576	0.00853500000000018	-0.0155370000000001	-0.191451
AMOTL1	-0.31079	-0.577579	0.0769679999999999	0.108991000000001	0.23671
GRIPAP1	-0.0685110000000009	0.265539	-0.528645999999999	0.2809835	-0.635893
MED1	-0.472150999999999	-0.213774	0.485502	-0.0651440000000001	0.630814
CCDC124	0.264561	0.720327999999999	-0.859396	-0.175913	-0.100025
TADA1	0.375083999999999	0.337816	0.237397000000001	0.219799	0.306239
MED1	0.0873720000000002	0.581991	-0.241811999999999	-0.19566	0.594882
NCRNA00263	0.286023	-0.450274	0.171972	-0.129894	0.133468
AMOTL1	0.301042000000001	-0.323842	0.166892	-0.1230555	0.187379
SEC22C	0.0385139999999993	-0.0901929999999993	0.320553	0.0540575000000008	0.353541999999999
EHMT1	0.556265000000001	0.170242	-0.284929	-0.518897999999999	0.26025
TMEM128	0.133734	-0.177294	0.161276	-0.167603999999999	0.0801439999999998
GPR89C	-0.183736	0.35571	-0.06006	0.0651494999999986	-0.226838000000001
GPR89A	-0.183736	0.35571	-0.06006	0.0651494999999986	-0.226838000000001
GPR89B	-0.183736	0.35571	-0.06006	0.0651494999999986	-0.226838000000001
FRMD6	-0.0275420000000004	0.679042	0.152242000000001	0.424561000000001	0.238045000000001
PATL1	-0.311734	-0.175204000000001	0.176784	0.1623275	-0.469606000000001
RDH13	-0.0939500000000004	-0.339557	0.0765969999999996	-0.0527499999999996	-0.10635
PATL1	-0.147873000000001	-0.392043	0.0518039999999997	-0.489348	-0.647868
LYRM5	0.184816	0.0589370000000002	0.561432	0.132630000000002	0.188008
NUP35	0.197980000000001	-0.209275	0.447191	-0.0154429999999994	0.286562999999999
AKT2	0.251833000000001	0.227549	-0.199978	-0.0734855000000003	-0.462569
GPANK1	0.353003	0.175261000000001	0.0608279999999999	0.328911	0.583311
KIAA0889	-0.191835	-0.155481	-0.0683159999999994	-0.0954160000000002	-0.751334
MIER1	0.336143	-0.492833999999999	0.0886110000000002	0.4280945	-0.0883190000000003
GPANK1	0.0885610000000003	0.188988999999999	0.124532	-0.5653105	0.168622
MFHAS1	0.203354000000001	0.244945	0.104261000000001	0.231225000000002	0.0387020000000007
LRRC58	0.106484999999999	-0.328760000000001	0.470613999999999	0.1646345	0.173767999999999
C1orf122	0.0515259999999991	0.137675999999999	-0.0484160000000013	0.0143825	0.358266
FRMD6	-0.135695	0.600375	0.687104	0.508526499999999	0.00963400000000014
KIF1A	-0.0579920000000005	0.299624	-0.110044	-0.0472729999999997	0.075914
VPS26B	-0.0721869999999996	0.846445	-0.223190000000001	0.0133109999999999	-0.534949
TSGA14	0.10202	-0.201579	0.364096	0.1142205	-0.123154
TSGA14	0.0203410000000002	-0.219279999999999	0.349035	-0.0171014999999999	0.22426
ARID2	0.14911	-0.380218	0.616471	0.273225000000001	0.133624
TMEM18	0.0362840000000002	0.398995	0.440384	-0.1380715	0.0577809999999994
DERL1	0.153343	0	0.0746469999999997	0.0890184999999999	0.0669750000000002
TMEM18	0.0301660000000012	0.0673710000000014	-0.0521969999999996	0.222920999999999	0.00329100000000082
ARID2	-0.556252000000001	0.0589940000000002	0.412074	0.0662929999999999	0.196260000000001
SLC1A2	0.217762	-0.261858	0.0257900000000002	0.2469115	0
TMEM33	-0.0294900000000009	-0.119629	-0.0312049999999999	0.222473500000001	-0.0150729999999992
CCNT1	-0.131489999999999	0.324353	0.0613449999999993	0.131771000000001	0.0646539999999991
DYNLL2	-0.0988790000000002	0.669959	0.111032	0.00209000000000081	-0.230887
SYTL2	-0.248504000000001	0.49562	0.103715	-0.3911295	-0.338624
ATE1	0.0185649999999988	0.128978999999999	0.500684	0.0518590000000003	0.145324
CHMP4B	-0.0182190000000002	0.15109	0.0413730000000001	0.211131999999999	-0.312699
RALGAPA2	-0.00840900000000033	-0.0470380000000006	0.0594710000000003	-0.115349500000001	-0.0866359999999995
SCAF1	-0.0403010000000004	0.30898	-0.566538	-0.0694914999999998	-0.559559
PHF6	0.0626010000000008	0.393158	0.169776000000001	0.140422500000001	0.129593
DOCK8	0.0409730000000001	-0.435678	0.122294	-0.0423050000000003	-0.262928
DHRSX	0.0568260000000009	0.469653000000001	-0.148998000000001	0.00808950000000053	-0.116200000000001
HMBOX1	0.00266900000000003	0.204313	0.184885	-0.106235499999999	-0.321985
FAM113A	-0.185441	0.721103	-0.26051	-0.330940999999999	0.145565000000001
KIAA1468	0.0145720000000003	-0.224088	-0.12435	-0.0311084999999993	0.111013
PNISR	-0.182018	-0.246483	0.198697	-0.468363999999999	0.381157
KIAA1468	0.147641	-0.103520000000001	0.159082	-0.2086385	-0.016534
OAF	-0.142802000000001	0.790429	-0.0498650000000005	0.0182330000000004	-0.406811
GPRC5B	-0.250515	-0.510208	0.0655790000000005	0.288861000000001	-0.0496410000000003
ZBTB38	-0.101785	0.61117	0.356646	-0.110204000000001	0.309521
SCRN2	-0.301326	-0.333286999999999	0.0132339999999997	0.0149444999999995	-0.0216060000000002
LTB4R2	-0.000428000000000317	0.519513000000001	-0.162973	-0.0945795000000009	-0.365493
C14orf21	-0.000428000000000317	0.519513000000001	-0.162973	-0.0945795000000009	-0.365493
RPL7L1	0.0456129999999995	0.412813	-0.0336670000000012	0.147722	0.162641000000001
SLC7A2	-0.105522000000001	-0.201986	0.0764589999999998	-0.189553	0.212211
ZNF770	-0.00905099999999948	0.0402719999999999	0.350475	0.144116499999999	0.202394999999999
PPP4R2	0	0.205050999999999	0.342511	-0.0750274999999991	0.362982000000001
MTHFD1L	-0.160288	0.18299	0.410022999999999	-0.0422539999999998	0.156847000000001
ANAPC7	-0.174369	-0.264152	0.402412999999999	-0.1029485	0.414378
CCDC142	0.121523	1.11045	-0.235084000000001	-0.0687514999999994	0.308433000000001
MRPL53	0.121523	1.11045	-0.235084000000001	-0.0687514999999994	0.308433000000001
ANTXR2	0.163696	0.431828	-0.145267	-0.145039000000001	-0.323746
KIAA1671	-0.139889	-0.00364599999999982	0.423691	0.138485	0.0628049999999991
MKLN1	0.000809000000000282	0.503365	0.14098	0.127758	0.375357
CEBPG	0.0282119999999999	0.154357000000001	0	0.146023000000001	0.158894
IPO8	-0.202311999999999	0.00607800000000047	0.222614	-0.0353185000000007	-0.0482230000000001
ACAP3	-0.230659999999999	0.429187	-0.311447	-0.270351000000001	-0.503119000000001
MOBKL2A	0.138132000000001	0.575648	0.0265629999999994	-0.0176164999999999	-0.101667
CABLES1	0.08169	-0.210329	0.045668	0.0849380000000002	-0.111459
CABLES1	0.280240999999999	0.145863	0.0455109999999994	0.1572665	-0.00615400000000044
PHF19	-0.219239	-0.00177000000000049	0.0271109999999997	-0.0210094999999999	-0.140071
C8orf40	0.0732289999999995	0.353431	0.303923999999999	0.229286500000001	0.222054
TIMM23	0.0905559999999994	0.435093	0.106481	0.175138499999999	0.0791079999999997
TMEM54	0.182377	0.762572	-0.189404000000001	-0.155742	-0.233265
TRAPPC6B	0.069623	0.635485	0.332038	0.0403130000000003	0.195786
ZCCHC9	0.338486	0.122651000000001	0.140217999999999	0.045592000000001	0.00408299999999961
ZNF295	-0.104922	-0.431495	0.475457	0.402743	0.367724
MAP2	0.416307000000001	0.517204	0	-0.3754745	-0.0622749999999996
RPL22L1	0.0500810000000005	0.133353	0.314204	0.167602499999999	0.233796999999999
ACAP3	0.146535	0.273347999999999	-0.465962999999999	-0.00729449999999954	0.0395370000000002
GTF3C4	-0.0677350000000008	-0.0433060000000003	0.229289000000001	-0.0558220000000009	-0.0291399999999999
TBX3	0.0117510000000003	0.0264939999999996	0.100982	-0.00530700000000017	0.125527999999999
EEF2K	-0.037471	-0.378141000000001	0.0836890000000015	-0.0546405000000014	-0.172136999999999
EEF2K	-0.246023	-0.389614	0.366341	-0.0637319999999999	-0.192568
SNHG6	0.195536000000001	0.558246	0.186119	0.0123679999999986	0.0188579999999998
SHROOM3	-0.110777000000001	0.167758999999999	-0.0381099999999996	-0.0725154999999997	0.0494180000000002
DDX6	0.0128550000000001	0.582500999999999	-0.306332000000001	0.239545	0.31202
CNST	0.160569	0.0492150000000002	-0.0674250000000001	0.2462845	0.186363
CNST	0.526297	0.375127	-0.191653	-0.0738259999999995	0.184604999999999
AURKAIP1	0.114053	0.667985999999999	-0.287922	-0.0126230000000014	0.276810999999999
ANAPC7	-0.102981999999999	-0.0161919999999984	-0.112550000000001	0.0652254999999986	0.235184
VMA21	0.0227610000000009	-0.123904999999999	0.0833659999999998	0.224543500000001	0.140535999999999
CSRNP1	-0.175332	0.445519	-0.0289299999999999	-0.0300589999999996	-0.218007999999999
GIT2	-0.0859450000000006	-0.00364199999999926	0.237293999999999	0.0883395	-0.299595999999999
C3orf19	-0.118991	-0.169586	-0.0250560000000002	-0.0349430000000011	-0.144395
POMT2	-0.0621939999999999	0.178547999999999	0.0537470000000004	-0.0220064999999998	-0.497938
RASA3	0.0423960000000001	-0.197575000000001	-0.0511150000000002	0.0082374999999999	-0.359497
PAN3	-0.164356	-0.0499670000000005	0.335592999999999	-0.00735899999999923	-0.00153300000000023
SPATA13	-0.0769670000000007	-0.145309	0.262728	0.0834075000000007	-0.0280360000000002
CREB1	-0.249023999999999	-0.281399	-0.018402	-0.1171185	0.300846
NRP2	-0.138172000000001	0.458236	-0.289099	-0.061891000000001	-0.580592999999999
TMEM141	0.31084	0.210524	-0.404506	-0.0743965000000006	-0.244765
SLC41A1	-0.0908430000000005	0.312758000000001	0.22832	-0.316370500000001	-0.24796
LIFR	-0.516242	-0.326683	0.212864	-0.1837695	0.167274
CREB1	0.0280130000000005	-0.128746	0.586711	-0.0110555000000003	0
ACAD11	-0.0722040000000002	-0.124979000000001	-0.0854949999999999	0.142959	0.109217
NPHP3	-0.0722040000000002	-0.124979000000001	-0.0854949999999999	0.142959	0.109217
RWDD4	0.166467999999998	0.447134	0.0628510000000002	0.0604849999999999	0.0751670000000004
LIFR	0.532623999999999	-0.4046	0.318976	-0.2760505	0.478319
C6orf72	0.11363	-0.0391220000000008	-0.615780000000001	-0.0766659999999995	0.0851509999999998
HCG18	0.225375	-0.225265	-0.0345680000000002	-0.1106075	0.117081
MZT1	-0.0707490000000011	-0.470279000000001	-0.0232699999999983	0.509046999999999	-0.0692750000000011
PQLC3	0.146799999999999	0.285435	0.0239809999999991	-0.0883060000000011	-0.22128
MRPL50	0.806183999999999	1.304494	0.405024	-0.233738	-0.0623430000000003
MRPL50	0.0140699999999985	0.0500030000000002	0.425177999999999	-0.0650639999999996	0.146341
ITPRIP	-0.00373100000000015	-0.00627599999999973	-0.139472	0.0406844999999993	-0.203952999999999
UXS1	0.0545789999999986	0.745479	0.0601000000000003	-0.103822499999998	-0.0468650000000004
HCG18	0.0990650000000004	-0.21905	-0.041893	-0.261151000000001	0.236626
RAP2A	0.00657700000000006	0.448778000000001	-0.0851240000000004	-0.000122499999999803	-0.125928
WDR85	-0.230919	0.0724130000000001	0.230420000000001	0.000115500000000601	-0.0274070000000002
TMEM129	0.0341320000000005	0.479054000000001	-0.47492	0.153105000000001	-0.391598999999999
TMEM129	0.181083999999999	0.293758	0.135219	0.0222645000000004	-0.0215459999999998
SH3RF1	0.171262	0.696057	0.014678	0.0706914999999997	0.0748329999999999
SH3RF1	-0.532536	0.255001	0.276644	-0.3774075	0.255279
FBXO25	0.129936	0.649514	-0.0749820000000003	-0.1193435	0.096489
KIAA1949	0.192948000000001	-0.00319700000000012	-0.135081	0.0649305	-0.087904
NRM	0.192948000000001	-0.00319700000000012	-0.135081	0.0649305	-0.087904
LSM10	0.263113	0.0591059999999999	-0.0521010000000004	0.107759499999999	-0.0523240000000005
CREBZF	-0.383172999999999	-0.212127	0.141786	-0.221273	-0.282493000000001
CREBZF	-0.410909	-0.0834330000000003	0.493589	-0.0866095000000007	0.190110000000001
KLC4	-0.363119	0.978512	-0.210285000000001	0.0200199999999997	-0.160055
SLC45A4	-0.0846939999999998	-0.377297	-0.19278	0.0528135000000001	-0.283557
SLC45A4	-0.130636	-1.701344	0.188731	-0.0528905000000002	-0.128034
C8orf83	0.0992570000000006	-0.168274	0.293324999999999	-0.3158715	-0.0779110000000003
C8orf83	0.208649	-0.401740999999999	-0.0779170000000002	-0.0987	-0.293442
HMGB3	0.128961	0.581440000000001	-0.524538	0.0548210000000005	0.134198
GLIPR2	-0.150168	1.006453	-0.274737	0.0277229999999999	-0.469104
C8orf83	0.0967020000000005	-0.0845089999999997	-0.119903	0.0170814999999997	0.0831479999999996
GLIPR2	0.227113	2.028851	-0.343724	-0.262356	-0.0705979999999995
TP53I13	0.0628960000000003	-0.0542890000000007	-0.29913	-0.0243350000000007	-0.412110999999999
BCL2L11	0.226407	-0.181802	0.358281	-0.543635	-0.599338999999999
CCDC43	0.0468779999999995	0.0807330000000004	-0.200302000000001	0.0131809999999994	0.167135
SNX29	0	-0.0742929999999999	0.0809660000000001	-0.130247000000001	-0.0643080000000005
GSR	0.320406	0.299574	-0.359442	0.0898024999999993	0.228756000000001
UHRF2	-0.129225999999999	-0.177981000000001	0.505414	0.135388000000001	-0.107951
MAST4	-0.207141	-0.223596	0.208397	-0.2895335	-0.319235
B3GNT5	0.407521	-0.567542	0.42036	0.0179879999999999	0.384169
MAST4	-0.592318000000001	-0.325774	0.287779	-0.4172195	-0.17957
SAAL1	0.262417999999998	0.346724	-0.108328	0.185845499999999	-0.162090000000001
IFFO2	0.00453799999999838	0.136754	-0.264166	-0.339449500000001	-0.150535
SPRYD4	0.154546	0.389888	-0.227669	0.0896375000000003	-0.101269
ODF2	0.278851	0.505779	-0.159599	0.163129000000001	-0.132221
ARHGAP27	0.06433	0.0669240000000002	-0.0702290000000003	-0.189619	0.158647999999999
SLAIN1	0.0478529999999999	0.387998	0.0550790000000001	-0.0741075000000002	0.323905
RAB35	0.0449539999999988	0.548764	-0.559393	-0.137788499999999	-0.0185630000000003
ALG2	0.0244630000000008	-0.209213	0.212459000000001	0.0845765000000007	0.0426349999999989
PAG1	0.272408	0.562999	-0.156566	-0.0684394999999998	0.22847
KIAA1737	0.474875	0.237787	0.120184	-0.1072335	0.109227
SNX29	-0.198067	0.505407	0.119204000000001	-0.215327	0.170063
ALKBH2	0.234102	0.711558000000001	-0.0240130000000001	0.0493030000000001	-0.0811080000000004
PAG1	0.120793	0.21169	0.214986	0.2651555	0.676751
CACHD1	0.170698000000001	-0.224436	0.108823	0.195574000000001	0.0698790000000002
MLLT6	-0.242748	0.131018	-0.388974	-0.0918185000000005	-0.0123600000000001
ZBTB4	-0.0652650000000001	0.158875	0.165175999999999	0.120973499999998	-0.0580179999999988
EEPD1	0.151004	0.364725	-0.0304489999999999	-0.1320015	0.290316
EEPD1	-0.0884360000000006	0.677427000000001	-0.0771000000000006	0.117102	-0.0489599999999992
ISY1	-0.0383610000000001	0.319805	0.117552	0.217670500000001	0.0867550000000001
RAB43	-0.0383610000000001	0.319805	0.117552	0.217670500000001	0.0867550000000001
DPY19L3	0.263685	0.125175	-0.131366	0.00921899999999987	-0.116543
ZC3HAV1	-0.170427999999999	-0.0118600000000004	0.37162	-0.178587500000001	0.035622
